Image_name,mos
I06_04_02.png,0.454
I79_04_03.png,0.294
I24_04_01.png,0.906
I20_04_05.png,0.234
I29_04_02.png,0.394
I49_04_04.png,0.446
I38_04_04.png,0.374
I01_04_03.png,0.274
I51_04_02.png,0.594
I31_04_04.png,0.36
I03_04_05.png,0.22
I49_04_02.png,0.626
I21_04_02.png,0.56
I29_04_03.png,0.254
I81_04_04.png,0.274
I14_04_02.png,0.6
I07_04_01.png,0.894
I31_04_03.png,0.506
I59_04_04.png,0.486
I25_04_02.png,0.606
I18_04_04.png,0.28
I71_04_04.png,0.294
I21_04_01.png,0.886
I21_04_04.png,0.334
I02_04_04.png,0.354
I19_04_03.png,0.322
I56_04_03.png,0.366
I76_04_01.png,0.914
I45_04_04.png,0.32
I28_04_05.png,0.214
I67_04_02.png,0.326
I69_04_05.png,0.234
I31_04_02.png,0.594
I72_04_01.png,0.854
I50_04_03.png,0.386
I41_04_01.png,0.934
I15_04_03.png,0.374
I42_04_05.png,0.24
I01_04_04.png,0.3
I30_04_03.png,0.38
I80_04_01.png,0.894
I03_04_01.png,0.92
I13_04_04.png,0.406
I69_04_04.png,0.26
I13_04_05.png,0.426
I64_04_04.png,0.326
I72_04_04.png,0.3
I32_04_02.png,0.354
I76_04_04.png,0.316
I77_04_01.png,0.894
I15_04_04.png,0.38
I37_04_05.png,0.28
I29_04_04.png,0.234
I42_04_03.png,0.274
I66_04_04.png,0.334
I68_04_05.png,0.26
I63_04_01.png,0.866
I35_04_02.png,0.486
I57_04_01.png,0.78
I41_04_05.png,0.24
I43_04_05.png,0.526
I80_04_05.png,0.274
I29_04_05.png,0.206
I79_04_01.png,0.906
I26_04_01.png,0.96
I70_04_03.png,0.346
I56_04_05.png,0.286
I28_04_01.png,0.834
I51_04_03.png,0.34
I31_04_05.png,0.3
I02_04_05.png,0.306
I32_04_05.png,0.234
I04_04_03.png,0.474
I44_04_03.png,0.286
I51_04_01.png,0.94
I22_04_04.png,0.246
I74_04_01.png,0.916
I61_04_04.png,0.3
I63_04_03.png,0.326
I70_04_01.png,0.926
I56_04_01.png,0.926
I34_04_04.png,0.434
I48_04_02.png,0.454
I58_04_01.png,0.834
I04_04_01.png,0.866
I60_04_03.png,0.266
I44_04_01.png,0.914
I15_04_05.png,0.254
I18_04_05.png,0.286
I67_04_01.png,0.854
I02_04_02.png,0.534
I81_04_01.png,0.9
I45_04_05.png,0.26
I70_04_05.png,0.266
I14_04_04.png,0.394
I40_04_05.png,0.286
I15_04_02.png,0.48
I17_04_02.png,0.494
I62_04_05.png,0.28
I46_04_01.png,0.906
I73_04_03.png,0.406
I33_04_05.png,0.28
I66_04_05.png,0.294
I48_04_05.png,0.3
I08_04_01.png,0.9
I71_04_02.png,0.514
I50_04_01.png,0.904
I75_04_03.png,0.346
I73_04_05.png,0.28
I35_04_01.png,0.926
I50_04_04.png,0.306
I51_04_04.png,0.28
I07_04_02.png,0.346
I10_04_05.png,0.254
I04_04_04.png,0.394
I43_04_02.png,0.566
I73_04_01.png,0.9
I43_04_01.png,0.974
I81_04_05.png,0.246
I19_04_05.png,0.274
I53_04_03.png,0.306
I55_04_02.png,0.504
I54_04_03.png,0.306
I10_04_03.png,0.386
I17_04_01.png,0.926
I67_04_03.png,0.26
I27_04_03.png,0.354
I38_04_01.png,0.914
I46_04_05.png,0.3
I47_04_03.png,0.32
I61_04_02.png,0.54
I76_04_03.png,0.326
I48_04_03.png,0.314
I42_04_01.png,0.946
I16_04_04.png,0.24
I65_04_01.png,0.94
I55_04_01.png,0.922
I07_04_03.png,0.286
I19_04_01.png,0.826
I77_04_02.png,0.386
I68_04_01.png,0.886
I20_04_02.png,0.434
I16_04_01.png,0.88
I52_04_01.png,0.866
I41_04_04.png,0.274
I25_04_01.png,0.906
I23_04_04.png,0.234
I14_04_03.png,0.454
I40_04_04.png,0.294
I36_04_03.png,0.258
I42_04_04.png,0.254
I50_04_05.png,0.294
I68_04_03.png,0.354
I11_04_03.png,0.4
I01_04_05.png,0.294
I24_04_05.png,0.252
I52_04_05.png,0.274
I27_04_02.png,0.454
I79_04_04.png,0.26
I32_04_03.png,0.314
I12_04_02.png,0.526
I26_04_05.png,0.414
I78_04_02.png,0.574
I38_04_02.png,0.634
I10_04_04.png,0.306
I48_04_04.png,0.286
I70_04_04.png,0.266
I03_04_04.png,0.24
I63_04_04.png,0.266
I09_04_01.png,0.854
I22_04_02.png,0.3
I20_04_03.png,0.252
I61_04_01.png,0.854
I16_04_05.png,0.214
I67_04_04.png,0.232
I76_04_02.png,0.514
I72_04_05.png,0.32
I06_04_01.png,0.92
I03_04_03.png,0.306
I46_04_03.png,0.346
I68_04_04.png,0.294
I61_04_03.png,0.346
I32_04_01.png,0.906
I51_04_05.png,0.234
I66_04_03.png,0.34
I12_04_05.png,0.26
I42_04_02.png,0.466
I64_04_02.png,0.674
I39_04_03.png,0.26
I05_04_01.png,0.914
I66_04_02.png,0.514
I69_04_02.png,0.594
I73_04_02.png,0.606
I38_04_05.png,0.306
I25_04_04.png,0.414
I56_04_02.png,0.48
I49_04_05.png,0.466
I08_04_02.png,0.574
I52_04_02.png,0.594
I48_04_01.png,0.926
I79_04_02.png,0.46
I37_04_02.png,0.574
I60_04_05.png,0.226
I11_04_05.png,0.32
I13_04_01.png,0.906
I37_04_01.png,0.886
I18_04_03.png,0.286
I59_04_02.png,0.634
I53_04_04.png,0.264
I53_04_01.png,0.9
I55_04_05.png,0.3
I27_04_01.png,0.82
I28_04_04.png,0.266
I34_04_02.png,0.514
I23_04_01.png,0.96
I26_04_03.png,0.58
I74_04_05.png,0.314
I05_04_03.png,0.354
I62_04_02.png,0.52
I60_04_01.png,0.914
I22_04_01.png,0.9
I34_05_02.png,0.586
I21_05_04.png,0.354
I41_05_05.png,0.5
I75_05_03.png,0.368
I11_05_05.png,0.32
I24_05_02.png,0.494
I53_05_01.png,0.826
I10_05_04.png,0.326
I09_05_01.png,0.722
I55_05_01.png,0.9
I52_05_02.png,0.566
I20_05_04.png,0.374
I20_05_02.png,0.466
I33_05_03.png,0.346
I33_05_01.png,0.814
I39_05_01.png,0.846
I71_05_04.png,0.374
I23_05_05.png,0.382
I68_05_04.png,0.354
I09_05_04.png,0.3
I75_05_01.png,0.826
I76_05_05.png,0.354
I53_05_02.png,0.514
I25_05_02.png,0.56
I69_05_03.png,0.386
I68_05_02.png,0.434
I19_05_02.png,0.466
I32_05_04.png,0.36
I44_05_05.png,0.274
I40_05_02.png,0.346
I44_05_04.png,0.306
I06_05_04.png,0.36
I23_05_02.png,0.466
I04_05_02.png,0.366
I78_05_05.png,0.44
I73_05_03.png,0.48
I05_05_05.png,0.326
I69_05_01.png,0.92
I54_05_04.png,0.284
I35_05_02.png,0.68
I10_05_02.png,0.5
I45_05_04.png,0.306
I57_05_05.png,0.246
I79_05_02.png,0.674
I08_05_04.png,0.346
I34_05_04.png,0.326
I66_05_02.png,0.46
I09_05_02.png,0.36
I77_05_04.png,0.46
I17_05_03.png,0.3
I42_05_04.png,0.406
I35_05_01.png,0.846
I18_05_01.png,0.854
I56_05_04.png,0.374
I40_05_04.png,0.266
I81_05_04.png,0.254
I71_05_05.png,0.354
I61_05_03.png,0.354
I12_05_01.png,0.6
I48_05_02.png,0.54
I47_05_04.png,0.336
I71_05_02.png,0.454
I38_05_04.png,0.314
I25_05_05.png,0.546
I36_05_05.png,0.56
I28_05_03.png,0.686
I39_05_04.png,0.294
I30_05_04.png,0.56
I17_05_02.png,0.414
I04_05_04.png,0.286
I06_05_01.png,0.886
I51_05_04.png,0.3
I49_05_05.png,0.526
I81_05_01.png,0.866
I05_05_02.png,0.454
I60_05_05.png,0.534
I22_05_04.png,0.386
I14_05_05.png,0.314
I47_05_01.png,0.894
I69_05_05.png,0.494
I77_05_01.png,0.9
I38_05_01.png,0.8
I01_05_03.png,0.314
I17_05_01.png,0.64
I77_05_05.png,0.466
I58_05_02.png,0.794
I46_05_01.png,0.906
I49_05_02.png,0.68
I80_05_05.png,0.54
I21_05_02.png,0.466
I58_05_05.png,0.68
I72_05_03.png,0.314
I69_05_04.png,0.426
I17_05_04.png,0.3
I70_05_01.png,0.846
I31_05_02.png,0.54
I21_05_05.png,0.386
I54_05_01.png,0.874
I73_05_01.png,0.814
I65_05_04.png,0.394
I18_05_04.png,0.314
I74_05_01.png,0.92
I51_05_03.png,0.306
I33_05_02.png,0.4
I66_05_03.png,0.38
I34_05_05.png,0.28
I79_05_05.png,0.594
I21_05_01.png,0.754
I47_05_03.png,0.386
I28_05_05.png,0.6
I67_05_05.png,0.44
I13_05_01.png,0.8
I23_05_01.png,0.942
I39_05_02.png,0.526
I29_05_03.png,0.346
I64_05_01.png,0.9
I25_05_04.png,0.506
I26_05_02.png,0.528
I15_05_01.png,0.84
I47_05_05.png,0.326
I78_05_04.png,0.5
I50_05_03.png,0.34
I09_05_05.png,0.28
I50_05_02.png,0.42
I02_05_01.png,0.754
I12_05_02.png,0.434
I52_05_01.png,0.926
I03_05_03.png,0.4
I72_05_02.png,0.44
I07_05_01.png,0.886
I27_05_05.png,0.274
I55_05_02.png,0.466
I11_05_03.png,0.394
I14_05_01.png,0.726
I52_05_03.png,0.474
I81_05_02.png,0.494
I75_05_05.png,0.354
I43_05_01.png,0.866
I62_05_05.png,0.314
I18_05_02.png,0.42
I14_05_03.png,0.34
I45_05_01.png,0.76
I16_05_01.png,0.614
I61_05_05.png,0.326
I49_05_01.png,0.9
I33_05_04.png,0.266
I02_05_05.png,0.294
I15_05_04.png,0.286
I24_05_05.png,0.494
I70_05_05.png,0.34
I15_05_05.png,0.26
I67_05_02.png,0.466
I32_05_02.png,0.52
I16_05_05.png,0.286
I61_05_04.png,0.366
I64_05_04.png,0.32
I28_05_02.png,0.654
I49_05_04.png,0.54
I52_05_05.png,0.606
I10_05_05.png,0.366
I74_05_04.png,0.36
I25_05_01.png,0.9
I63_05_03.png,0.36
I30_05_01.png,0.954
I53_05_03.png,0.314
I08_05_01.png,0.88
I58_05_04.png,0.494
I57_05_01.png,0.62
I48_05_01.png,0.906
I51_05_02.png,0.446
I18_05_03.png,0.38
I47_05_02.png,0.494
I50_05_05.png,0.334
I05_05_01.png,0.846
I57_05_04.png,0.286
I68_05_05.png,0.354
I46_05_03.png,0.474
I32_05_01.png,0.86
I13_05_02.png,0.6
I28_05_01.png,0.866
I05_05_03.png,0.366
I07_05_02.png,0.594
I49_05_03.png,0.486
I37_05_01.png,0.86
I81_05_05.png,0.274
I11_05_01.png,0.9
I22_05_01.png,0.826
I44_05_02.png,0.504
I19_05_04.png,0.314
I37_05_04.png,0.36
I73_05_04.png,0.494
I19_05_01.png,0.86
I31_05_05.png,0.34
I15_05_02.png,0.466
I79_05_03.png,0.5
I50_05_04.png,0.294
I22_05_02.png,0.546
I80_05_04.png,0.626
I67_05_03.png,0.414
I43_05_05.png,0.368
I16_05_04.png,0.234
I02_05_03.png,0.266
I19_05_05.png,0.36
I27_05_04.png,0.326
I40_05_03.png,0.306
I21_05_03.png,0.386
I72_05_01.png,0.834
I71_05_01.png,0.9
I36_05_03.png,0.54
I55_05_03.png,0.32
I02_05_04.png,0.274
I75_05_04.png,0.32
I46_05_05.png,0.534
I26_05_03.png,0.314
I48_05_03.png,0.36
I32_05_03.png,0.346
I54_05_02.png,0.334
I76_05_01.png,0.9
I54_05_03.png,0.294
I29_05_05.png,0.326
I66_05_01.png,0.814
I42_05_03.png,0.494
I29_05_02.png,0.574
I70_05_04.png,0.38
I70_05_03.png,0.366
I63_05_02.png,0.466
I41_05_02.png,0.58
I34_05_03.png,0.334
I59_05_01.png,0.934
I75_05_02.png,0.386
I45_05_03.png,0.326
I62_05_01.png,0.9
I37_05_02.png,0.474
I41_05_04.png,0.48
I65_05_02.png,0.46
I27_05_02.png,0.386
I80_05_01.png,0.846
I31_05_03.png,0.44
I01_05_05.png,0.32
I24_05_04.png,0.4
I43_05_02.png,0.634
I55_05_05.png,0.32
I56_05_02.png,0.574
I78_05_01.png,0.854
I73_05_02.png,0.64
I26_05_04.png,0.354
I38_05_05.png,0.314
I14_05_02.png,0.466
I42_05_01.png,0.866
I81_05_03.png,0.274
I65_05_05.png,0.346
I11_05_02.png,0.354
I65_05_03.png,0.394
I27_05_03.png,0.314
I48_05_05.png,0.38
I15_05_03.png,0.326
I68_05_03.png,0.3
I56_05_03.png,0.414
I26_05_05.png,0.306
I03_05_05.png,0.446
I23_05_04.png,0.366
I29_05_01.png,0.826
I20_05_03.png,0.366
I35_05_03.png,0.46
I04_05_01.png,0.74
I44_05_01.png,0.946
I64_05_05.png,0.306
I80_05_03.png,0.56
I10_05_01.png,0.926
I74_05_02.png,0.58
I02_05_02.png,0.36
I60_05_04.png,0.5
I62_05_02.png,0.406
I25_05_03.png,0.446
I57_05_02.png,0.354
I30_05_02.png,0.766
I27_05_01.png,0.8
I58_05_03.png,0.486
I55_05_04.png,0.3
I61_05_01.png,0.894
I69_05_02.png,0.6
I78_05_02.png,0.666
I39_05_05.png,0.3
I08_05_02.png,0.586
I23_05_03.png,0.412
I34_05_01.png,0.82
I59_05_03.png,0.38
I03_05_01.png,0.956
I08_05_05.png,0.314
I12_05_03.png,0.28
I05_05_04.png,0.334
I01_05_04.png,0.266
I42_05_05.png,0.454
I01_05_02.png,0.44
I43_05_04.png,0.42
I59_05_02.png,0.52
I65_05_01.png,0.754
I19_05_03.png,0.32
I45_05_02.png,0.538
I16_05_02.png,0.316
I24_05_03.png,0.4
I74_05_05.png,0.26
I77_05_03.png,0.494
I52_05_04.png,0.506
I60_05_01.png,0.94
I16_05_03.png,0.246
I04_05_05.png,0.294
I40_05_01.png,0.74
I46_05_02.png,0.56
I09_05_03.png,0.294
I80_05_02.png,0.666
I63_05_01.png,0.754
I13_05_03.png,0.44
I22_05_05.png,0.294
I53_05_05.png,0.3
I58_05_01.png,0.926
I30_05_05.png,0.5
I06_05_03.png,0.44
I06_05_05.png,0.36
I07_05_03.png,0.3
I03_05_02.png,0.53
I01_05_01.png,0.8
I51_05_05.png,0.354
I56_05_01.png,0.874
I06_06_03.png,0.774
I54_06_05.png,0.48
I13_06_04.png,0.626
I53_06_05.png,0.406
I40_06_01.png,0.826
I02_06_04.png,0.74
I04_06_05.png,0.546
I63_06_04.png,0.566
I45_06_02.png,0.6
I26_06_02.png,0.878
I19_06_04.png,0.56
I60_06_05.png,0.506
I41_06_04.png,0.562
I36_06_03.png,0.806
I14_06_02.png,0.894
I05_06_05.png,0.58
I57_06_02.png,0.746
I80_06_03.png,0.806
I53_06_03.png,0.704
I64_06_01.png,0.76
I10_06_01.png,0.726
I52_06_05.png,0.506
I04_06_03.png,0.766
I10_06_03.png,0.76
I07_06_04.png,0.6
I16_06_01.png,0.8
I81_06_04.png,0.494
I28_06_04.png,0.68
I25_06_03.png,0.814
I08_06_01.png,0.754
I37_06_05.png,0.594
I72_06_04.png,0.54
I20_06_01.png,0.754
I29_06_02.png,0.694
I24_06_05.png,0.534
I45_06_04.png,0.494
I80_06_04.png,0.706
I44_06_02.png,0.84
I20_06_03.png,0.74
I68_06_03.png,0.62
I27_06_04.png,0.634
I53_06_01.png,0.78
I56_06_04.png,0.514
I67_06_05.png,0.374
I57_06_05.png,0.294
I46_06_04.png,0.62
I77_06_05.png,0.546
I51_06_05.png,0.526
I15_06_02.png,0.794
I09_06_02.png,0.766
I22_06_01.png,0.88
I78_06_05.png,0.666
I14_06_04.png,0.746
I18_06_05.png,0.4
I28_06_03.png,0.71
I46_06_03.png,0.734
I06_06_01.png,0.88
I12_06_03.png,0.8
I11_06_02.png,0.806
I01_06_02.png,0.88
I16_06_04.png,0.66
I21_06_02.png,0.846
I29_06_01.png,0.766
I36_06_01.png,0.84
I46_06_02.png,0.78
I67_06_02.png,0.68
I58_06_04.png,0.52
I59_06_04.png,0.674
I57_06_03.png,0.734
I40_06_02.png,0.854
I48_06_02.png,0.82
I72_06_05.png,0.434
I03_06_03.png,0.666
I54_06_03.png,0.814
I14_06_01.png,0.846
I34_06_05.png,0.48
I56_06_03.png,0.634
I18_06_04.png,0.5
I11_06_01.png,0.834
I66_06_03.png,0.754
I47_06_03.png,0.626
I41_06_03.png,0.74
I49_06_05.png,0.586
I52_06_03.png,0.78
I19_06_01.png,0.78
I40_06_03.png,0.754
I65_06_04.png,0.6
I12_06_01.png,0.89
I16_06_05.png,0.432
I32_06_01.png,0.8
I71_06_05.png,0.534
I56_06_01.png,0.8
I25_06_04.png,0.64
I61_06_04.png,0.746
I38_06_01.png,0.9
I78_06_02.png,0.866
I43_06_05.png,0.674
I76_06_03.png,0.72
I77_06_04.png,0.654
I66_06_02.png,0.8
I55_06_03.png,0.774
I02_06_05.png,0.526
I74_06_03.png,0.82
I55_06_02.png,0.846
I44_06_05.png,0.586
I51_06_02.png,0.78
I23_06_03.png,0.686
I02_06_01.png,0.84
I24_06_03.png,0.76
I52_06_02.png,0.84
I36_06_02.png,0.846
I03_06_01.png,0.8
I78_06_01.png,0.92
I42_06_02.png,0.726
I13_06_03.png,0.666
I02_06_03.png,0.794
I57_06_01.png,0.746
I73_06_01.png,0.906
I21_06_05.png,0.46
I27_06_03.png,0.706
I75_06_05.png,0.56
I71_06_02.png,0.76
I73_06_04.png,0.686
I22_06_02.png,0.814
I34_06_03.png,0.794
I42_06_05.png,0.426
I50_06_02.png,0.766
I31_06_05.png,0.48
I60_06_04.png,0.62
I01_06_01.png,0.846
I50_06_03.png,0.686
I04_06_04.png,0.694
I30_06_04.png,0.766
I77_06_01.png,0.874
I17_06_01.png,0.874
I21_06_01.png,0.806
I54_06_04.png,0.566
I24_06_04.png,0.546
I50_06_05.png,0.534
I03_06_05.png,0.354
I38_06_02.png,0.886
I79_06_01.png,0.84
I76_06_01.png,0.854
I19_06_05.png,0.38
I63_06_02.png,0.696
I40_06_04.png,0.794
I45_06_03.png,0.5
I25_06_05.png,0.466
I15_06_05.png,0.546
I03_06_02.png,0.76
I53_06_04.png,0.574
I66_06_05.png,0.486
I10_06_04.png,0.626
I34_06_01.png,0.846
I55_06_04.png,0.666
I69_06_01.png,0.854
I15_06_03.png,0.814
I27_06_02.png,0.82
I81_06_02.png,0.62
I20_06_04.png,0.746
I62_06_04.png,0.66
I39_06_05.png,0.606
I33_06_04.png,0.62
I04_06_02.png,0.886
I17_06_02.png,0.96
I29_06_03.png,0.694
I68_06_05.png,0.432
I74_06_04.png,0.646
I38_06_05.png,0.474
I64_06_03.png,0.73
I33_06_03.png,0.794
I30_06_05.png,0.626
I46_06_05.png,0.474
I44_06_03.png,0.78
I40_06_05.png,0.536
I68_06_02.png,0.686
I47_06_01.png,0.766
I03_06_04.png,0.566
I73_06_03.png,0.814
I55_06_01.png,0.93
I41_06_02.png,0.774
I08_06_03.png,0.654
I30_06_03.png,0.774
I36_06_05.png,0.574
I67_06_03.png,0.586
I11_06_03.png,0.806
I28_06_02.png,0.72
I05_06_01.png,0.866
I81_06_01.png,0.634
I64_06_05.png,0.534
I37_06_01.png,0.806
I80_06_01.png,0.874
I15_06_01.png,0.82
I59_06_01.png,0.854
I58_06_05.png,0.46
I16_06_03.png,0.794
I08_06_02.png,0.76
I74_06_05.png,0.554
I80_06_02.png,0.84
I01_06_03.png,0.78
I18_06_02.png,0.686
I58_06_03.png,0.66
I47_06_04.png,0.6
I66_06_04.png,0.626
I28_06_05.png,0.494
I06_06_02.png,0.746
I32_06_05.png,0.466
I56_06_02.png,0.72
I35_06_04.png,0.594
I17_06_05.png,0.454
I56_06_05.png,0.4
I58_06_02.png,0.84
I61_06_02.png,0.834
I78_06_04.png,0.814
I47_06_05.png,0.466
I28_06_01.png,0.746
I39_06_03.png,0.866
I02_06_02.png,0.814
I09_06_05.png,0.46
I32_06_03.png,0.686
I19_06_02.png,0.6
I52_06_01.png,0.846
I42_06_04.png,0.554
I37_06_04.png,0.646
I14_06_03.png,0.78
I41_06_05.png,0.366
I04_06_01.png,0.874
I14_06_05.png,0.474
I70_06_03.png,0.646
I78_06_03.png,0.794
I05_06_04.png,0.726
I51_06_04.png,0.66
I05_06_03.png,0.854
I53_06_02.png,0.734
I26_06_03.png,0.8
I23_06_02.png,0.76
I37_06_02.png,0.794
I24_06_02.png,0.786
I09_06_03.png,0.754
I70_06_01.png,0.806
I35_06_05.png,0.54
I01_06_04.png,0.58
I43_06_02.png,0.922
I36_06_04.png,0.646
I60_06_01.png,0.806
I06_06_05.png,0.48
I70_06_05.png,0.334
I21_06_03.png,0.726
I43_06_03.png,0.934
I20_06_02.png,0.814
I44_06_01.png,0.846
I49_06_04.png,0.78
I58_06_01.png,0.87
I13_06_05.png,0.466
I42_06_01.png,0.766
I59_06_03.png,0.774
I06_06_04.png,0.666
I07_06_03.png,0.754
I27_06_01.png,0.874
I59_06_02.png,0.794
I75_06_04.png,0.7
I54_06_02.png,0.82
I65_06_05.png,0.506
I51_06_03.png,0.754
I69_06_05.png,0.546
I10_06_02.png,0.766
I65_06_03.png,0.704
I26_06_01.png,0.914
I07_06_01.png,0.746
I54_06_01.png,0.854
I08_06_04.png,0.56
I16_06_02.png,0.826
I49_06_01.png,0.906
I18_06_01.png,0.794
I35_06_01.png,0.834
I70_06_04.png,0.5
I12_06_04.png,0.654
I60_06_02.png,0.78
I79_06_02.png,0.854
I49_06_03.png,0.88
I67_06_01.png,0.694
I60_06_03.png,0.726
I75_06_03.png,0.786
I44_06_04.png,0.774
I26_06_04.png,0.706
I49_06_02.png,0.92
I72_06_01.png,0.814
I43_06_04.png,0.786
I31_06_03.png,0.726
I17_06_04.png,0.834
I32_06_04.png,0.68
I62_06_02.png,0.846
I05_06_02.png,0.874
I47_06_02.png,0.68
I20_06_05.png,0.454
I33_06_01.png,0.82
I29_06_04.png,0.62
I10_06_05.png,0.406
I61_06_01.png,0.92
I39_06_04.png,0.706
I07_06_02.png,0.812
I43_06_01.png,0.914
I73_06_02.png,0.854
I66_06_01.png,0.84
I31_06_04.png,0.68
I64_06_04.png,0.64
I08_06_05.png,0.414
I11_06_04.png,0.6
I69_06_02.png,0.74
I25_06_01.png,0.84
I34_06_02.png,0.8
I76_06_04.png,0.614
I21_06_04.png,0.686
I77_06_03.png,0.8
I69_06_03.png,0.726
I19_06_03.png,0.68
I69_06_04.png,0.654
I70_06_02.png,0.78
I26_06_05.png,0.52
I67_06_04.png,0.494
I51_06_01.png,0.786
I48_06_01.png,0.814
I74_06_01.png,0.86
I50_06_01.png,0.74
I22_07_03.png,0.44
I16_07_04.png,0.414
I24_07_02.png,0.486
I34_07_01.png,0.574
I79_07_02.png,0.426
I32_07_03.png,0.46
I28_07_01.png,0.494
I60_07_05.png,0.36
I52_07_03.png,0.386
I19_07_04.png,0.42
I07_07_05.png,0.254
I30_07_04.png,0.438
I60_07_03.png,0.374
I14_07_02.png,0.386
I73_07_05.png,0.366
I71_07_03.png,0.48
I38_07_04.png,0.56
I67_07_04.png,0.42
I41_07_05.png,0.34
I37_07_01.png,0.614
I03_07_01.png,0.474
I52_07_01.png,0.486
I81_07_01.png,0.506
I48_07_01.png,0.554
I11_07_02.png,0.506
I12_07_05.png,0.386
I01_07_02.png,0.5
I50_07_01.png,0.52
I64_07_04.png,0.46
I66_07_01.png,0.526
I48_07_02.png,0.52
I45_07_03.png,0.46
I57_07_01.png,0.5
I70_07_04.png,0.46
I09_07_01.png,0.574
I19_07_03.png,0.474
I78_07_04.png,0.4
I80_07_05.png,0.426
I73_07_04.png,0.474
I44_07_03.png,0.388
I06_07_05.png,0.414
I47_07_01.png,0.494
I73_07_03.png,0.44
I76_07_02.png,0.474
I04_07_03.png,0.54
I05_07_01.png,0.514
I14_07_04.png,0.394
I70_07_03.png,0.434
I58_07_02.png,0.426
I33_07_02.png,0.48
I51_07_02.png,0.454
I02_07_01.png,0.494
I06_07_04.png,0.446
I34_07_03.png,0.446
I19_07_01.png,0.566
I77_07_03.png,0.386
I01_07_01.png,0.546
I53_07_01.png,0.466
I43_07_03.png,0.42
I66_07_04.png,0.454
I28_07_04.png,0.374
I72_07_01.png,0.48
I65_07_02.png,0.426
I50_07_04.png,0.44
I36_07_04.png,0.48
I46_07_05.png,0.326
I14_07_05.png,0.432
I18_07_04.png,0.406
I09_07_03.png,0.454
I39_07_01.png,0.478
I11_07_05.png,0.406
I06_07_02.png,0.554
I36_07_03.png,0.406
I48_07_05.png,0.474
I43_07_05.png,0.374
I44_07_02.png,0.38
I65_07_03.png,0.466
I70_07_01.png,0.46
I68_07_05.png,0.294
I54_07_03.png,0.388
I62_07_05.png,0.474
I48_07_03.png,0.426
I40_07_03.png,0.4
I43_07_02.png,0.406
I68_07_02.png,0.454
I29_07_04.png,0.486
I38_07_02.png,0.47
I03_07_03.png,0.286
I59_07_05.png,0.438
I07_07_01.png,0.54
I25_07_02.png,0.486
I56_07_03.png,0.486
I12_07_03.png,0.534
I18_07_03.png,0.406
I62_07_01.png,0.62
I39_07_04.png,0.454
I11_07_04.png,0.52
I41_07_01.png,0.626
I72_07_02.png,0.54
I77_07_01.png,0.474
I03_07_04.png,0.306
I74_07_03.png,0.56
I40_07_05.png,0.374
I65_07_05.png,0.426
I58_07_05.png,0.454
I27_07_01.png,0.48
I47_07_02.png,0.4
I72_07_04.png,0.474
I13_07_03.png,0.5
I54_07_04.png,0.446
I25_07_03.png,0.486
I60_07_02.png,0.526
I16_07_02.png,0.426
I49_07_01.png,0.654
I20_07_02.png,0.46
I45_07_05.png,0.386
I20_07_05.png,0.434
I05_07_02.png,0.466
I08_07_04.png,0.38
I04_07_04.png,0.514
I67_07_05.png,0.4
I29_07_05.png,0.386
I23_07_02.png,0.42
I18_07_01.png,0.594
I16_07_05.png,0.406
I69_07_03.png,0.478
I45_07_04.png,0.514
I05_07_05.png,0.446
I31_07_01.png,0.48
I81_07_05.png,0.42
I60_07_01.png,0.56
I20_07_01.png,0.514
I54_07_05.png,0.346
I52_07_04.png,0.4
I22_07_01.png,0.554
I13_07_02.png,0.414
I06_07_01.png,0.534
I53_07_05.png,0.334
I29_07_03.png,0.474
I51_07_01.png,0.574
I03_07_02.png,0.334
I67_07_03.png,0.554
I62_07_03.png,0.574
I11_07_03.png,0.5
I30_07_01.png,0.68
I34_07_02.png,0.514
I70_07_02.png,0.394
I34_07_05.png,0.562
I42_07_02.png,0.48
I32_07_02.png,0.514
I81_07_04.png,0.454
I23_07_03.png,0.386
I72_07_03.png,0.454
I26_07_04.png,0.494
I53_07_04.png,0.494
I71_07_01.png,0.6
I27_07_02.png,0.4
I56_07_05.png,0.474
I63_07_04.png,0.486
I50_07_02.png,0.454
I46_07_03.png,0.426
I70_07_05.png,0.354
I69_07_05.png,0.516
I58_07_01.png,0.48
I76_07_03.png,0.52
I26_07_01.png,0.52
I20_07_03.png,0.46
I49_07_05.png,0.566
I09_07_02.png,0.546
I74_07_01.png,0.546
I12_07_02.png,0.374
I08_07_02.png,0.526
I26_07_03.png,0.494
I59_07_02.png,0.48
I49_07_02.png,0.594
I59_07_04.png,0.504
I51_07_03.png,0.46
I73_07_02.png,0.514
I36_07_02.png,0.386
I40_07_02.png,0.446
I39_07_02.png,0.414
I28_07_03.png,0.386
I25_07_04.png,0.474
I20_07_04.png,0.48
I56_07_04.png,0.5
I81_07_03.png,0.48
I02_07_02.png,0.474
I12_07_01.png,0.48
I55_07_03.png,0.454
I10_07_04.png,0.466
I23_07_04.png,0.426
I75_07_04.png,0.426
I47_07_04.png,0.454
I11_07_01.png,0.64
I36_07_05.png,0.42
I31_07_02.png,0.506
I02_07_04.png,0.394
I60_07_04.png,0.36
I53_07_02.png,0.526
I21_07_03.png,0.514
I57_07_04.png,0.494
I76_07_05.png,0.426
I31_07_05.png,0.466
I25_07_01.png,0.5
I48_07_04.png,0.454
I38_07_05.png,0.474
I35_07_01.png,0.586
